0.001000 250.729300 5.257984
0.001230 229.034000 4.631442
0.001513 210.124100 4.039047
0.001862 192.525200 3.489476
0.002290 174.579500 3.010757
0.002817 163.926300 2.697903
0.003466 150.991500 2.349233
0.004263 140.063500 2.104785
0.005245 126.994000 1.846736
0.006452 118.055800 1.648495
0.007937 110.786600 1.447702
0.009764 104.457000 1.315407
0.012011 97.232700 1.180911
0.014776 92.501100 1.071096
0.018177 88.156600 1.012829
0.022361 86.119800 0.918704
0.027507 83.595900 0.871743
0.033839 81.453200 0.843127
0.041628 79.057000 0.811759
0.051209 81.251000 0.808177
0.062996 82.711400 0.800781
0.077496 86.624200 0.816665
0.095333 91.680100 0.896927
0.117276 100.494500 0.985255
0.144270 113.451400 1.111893
0.177477 136.289900 1.336912
0.218327 171.805300 1.681313
0.268580 233.845000 2.291514
0.330399 356.129500 3.543183
0.406447 624.498000 6.158842
0.500000 1461.652800 14.650953
