0.001000 144.639200 3.930468
0.001230 126.552900 3.279710
0.001513 120.892900 3.097562
0.001862 111.402500 2.625214
0.002290 99.502700 2.229362
0.002817 90.192700 1.830704
0.003466 81.723600 1.649148
0.004263 74.067100 1.449757
0.005245 70.460600 1.293206
0.006452 63.491000 1.091951
0.007937 58.847900 0.969572
0.009764 52.174400 0.821607
0.012011 50.941300 0.754779
0.014776 46.105700 0.662821
0.018177 43.074800 0.593667
0.022361 40.398400 0.523220
0.027507 37.909100 0.473633
0.033839 35.476500 0.425235
0.041628 33.675200 0.391416
0.051209 32.680200 0.364072
0.062996 31.774300 0.341832
0.077496 30.940200 0.321697
0.095333 31.301700 0.321437
0.117276 30.684700 0.307301
0.144270 31.281200 0.302033
0.177477 33.514800 0.316871
0.218327 36.405500 0.351450
0.268580 41.276200 0.399486
0.330399 49.090000 0.468107
0.406447 66.093000 0.635423
0.500000 103.910400 1.022768
