2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.800000, 0.642857
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
2.810000, 0.644128
