0 6.027570e-01
1 3.090000e-01
2 7.528900e-02
3 1.152800e-02
4 1.303000e-03
5 1.120000e-04
6 1.100000e-05
7 0.000000e+00
8 0.000000e+00
9 0.000000e+00
10 0.000000e+00
11 0.000000e+00
12 0.000000e+00
13 0.000000e+00
14 0.000000e+00
15 0.000000e+00
16 0.000000e+00
17 0.000000e+00
18 0.000000e+00
19 0.000000e+00
